employee_id,gender,username,first_name,last_name,birthday,branch_id
EMP007688,Male,brad02,Qin,Li,1978-09-12,GY427759
EMP007706,Female,leecaleb,Hua,Liao,1989-11-06,GY231214
EMP007724,Male,xellis,Shu Ying,Jiang,1969-12-19,GY750181
EMP007727,Female,ashley19,Xiu Fang,Huang,1991-07-09,GY922453
EMP007735,Male,deckerlaura,Gui Xiang,Ma,1973-01-22,GY237515
EMP007736,Female,lpowell,Ying,Ge,2000-10-31,GY460938
EMP007749,Female,deborahhunt,Qin,Ren,1999-07-07,GY585055
EMP007757,Female,callahanjames,Xia,Liu,1966-04-20,GY337459
EMP007765,Female,phouse,Yu Zhen,Gao,1980-10-03,GY514371
EMP007783,Female,jeffreygibson,Liu,Wang,1991-01-18,GY989437
EMP007803,Male,pcook,Gui Zhen,Wang,1986-08-21,GY548709
EMP007804,Female,brandyjarvis,Shu Ying,Luo,1973-08-17,GY803140
EMP007816,Male,kathleenhill,Jian Ping,Chen,1993-12-10,GY076629
EMP007819,Male,reyessheila,Bin,Song,1992-01-27,GY499956
EMP007826,Female,brittanygriffin,Yu Zhen,Liu,1985-03-07,GY870748
EMP007835,Male,youngrebecca,Na,Yang,1975-11-02,GY694862
EMP007837,Male,ybishop,Hong,Wan,1980-02-05,GY516352
EMP007846,Male,millerangela,Feng,Deng,1996-04-16,GY246954
EMP007847,Male,stanleydonald,Dan Dan,Wang,1984-02-05,GY362704
EMP007851,Female,ricky38,Yu Hua,Liu,1970-08-08,GY971559
EMP007884,Female,boothdon,Hong Xia,Ji,1963-06-23,GY427759
EMP007910,Female,molly17,Bo,Xie,1968-07-03,GY870748
EMP007919,Male,ghogan,Ting Ting,Chen,1963-02-14,GY523205
EMP007929,Male,dannycampbell,Lei,Lei,2000-08-27,GY637908
EMP007938,Male,aliciacraig,Shu Hua,Ding,1988-04-25,GY156218
EMP007980,Male,jason24,Xin,Li,1963-03-04,GY725309
EMP007981,Male,jamesgross,Yan,Jia,1965-06-29,GY311909
EMP007985,Male,melissamorgan,Fang,Huang,2006-10-19,GY725291
EMP007998,Male,curtisdiaz,Gui Zhi,Huang,1989-08-21,GY434067
EMP008039,Male,harrisamanda,Yu Ying,Liu,1968-12-04,GY618226
EMP008051,Male,starkchristine,Xue Mei,Dong,1993-07-01,GY698390
EMP008057,Male,ericksonryan,Chen,Xu,1991-09-28,GY802319
EMP008060,Female,ebonylynch,Feng Ying,Ma,1983-04-05,GY576374
EMP008066,Female,destiny31,Gui Xiang,Song,1971-06-25,GY873589
EMP008070,Male,lucaskristi,Xiao Hong,Chen,1992-02-05,GY153018
EMP008072,Female,stevenrichards,Yang,Tian,1973-12-14,GY600026
EMP008079,Female,taylorkevin,Shu Lan,Liang,1990-10-21,GY507004
EMP008080,Male,javiermendoza,Dong Mei,Zhang,1983-04-11,GY869373
EMP008094,Male,moorejon,Long,Xu,1963-11-07,GY406156
EMP008102,Female,davidsonaaron,Dan Dan,Liu,1998-11-28,GY642961
EMP008110,Female,williamsanna,Gui Zhen,Zheng,2005-11-28,GY748768
EMP008120,Female,davismadison,Xu,Wu,2006-09-09,GY718818
EMP008133,Female,davidsonmarcus,Li Li,Shi,2005-06-02,GY603473
EMP008136,Female,adamspatricia,Ling,Zhang,1966-06-12,GY906112
EMP008147,Female,martinsamantha,Jia,Feng,2005-07-29,GY897971
EMP008156,Female,mariah70,Xia,Zhang,1978-05-26,GY726111
EMP008157,Female,kevinluna,Hong Mei,Ren,1970-02-25,GY468688
EMP008173,Female,sandersstephen,Li,Zhang,2000-12-20,GY852665
EMP008178,Female,dixonjoseph,Cheng,Jiang,1991-10-13,GY718818
EMP008179,Male,jeffreyhicks,Liu,Zhu,1987-10-26,GY301043
EMP008180,Male,denisehensley,Yu Ying,Zhang,1975-03-25,GY406156
EMP008181,Female,laurajohnston,Jie,Li,1962-01-31,GY247996
EMP008216,Female,bethany25,Ling,Jiang,1984-04-26,GY345111
EMP008230,Male,duncancarolyn,Hai Yan,Li,1996-05-18,GY396267
EMP008231,Male,markgregory,Hui,Zhao,1991-03-20,GY487016
EMP008232,Female,roymary,Jun,Li,1996-10-16,GY121651
EMP008243,Male,coletracy,Hao,Yang,1994-10-10,GY761908
EMP008251,Female,ewingbrittany,Li Juan,Zhang,2005-05-03,GY232549
EMP008262,Male,williamcooper,Lei,Jiang,1963-06-28,GY723220
EMP008264,Male,taylorkaren,Shuai,Gao,1964-08-03,GY755299
EMP008272,Male,jacob19,Hong Mei,Liu,1990-10-01,GY460938
EMP008273,Male,heatherlewis,Lin,Wu,1963-04-20,GY603473
EMP008290,Female,markbond,Kun,Wu,1970-08-06,GY494112
EMP008297,Male,hernandezkevin,Xia,Pan,1973-05-27,GY240366
EMP008299,Female,blackwellheather,Li,Chen,2001-05-29,GY840295
EMP008301,Male,ryan93,Fang,Qi,1972-11-07,GY332109
EMP008303,Female,jamesmullins,Gui Zhi,Lin,1985-10-18,GY026067
EMP008304,Male,lance74,Hao,Zhang,1983-11-22,GY894722
EMP008306,Male,nicolemiller,Shuai,Jiang,1976-10-18,GY016663
EMP008316,Male,martinezjoseph,Jian,Zhang,1975-10-14,GY581306
EMP008324,Male,susanpope,Shu Lan,Song,1961-06-21,GY345111
EMP008326,Male,lisabryant,Ying,Wang,1969-09-27,GY385883
EMP008333,Male,hesterwilliam,Xue Mei,Zhou,1980-02-08,GY859376
EMP008334,Female,dylan91,Yu Mei,Chen,2003-03-29,GY617968
EMP008340,Female,gbowman,Ting,Huang,1996-07-08,GY723266
EMP008358,Female,nancyfisher,Xiu Mei,He,1988-10-31,GY733568
EMP008360,Female,kevin00,Ying,Ju,1977-08-06,GY385938
EMP008371,Male,brittanywilliams,Yong,Ma,1982-11-28,GY372028
EMP008378,Male,hnixon,Nan,Mao,1990-07-28,GY192353
EMP008390,Male,ptodd,Jian Jun,Wang,1981-11-09,GY299390
EMP008400,Male,doneal,Bo,Qiu,1997-10-06,GY517505
EMP008405,Male,christine25,Hong,Hu,1983-09-16,GY794867
EMP008434,Male,adamscharlotte,Ming,Yu,1974-02-11,GY902238
EMP008437,Female,qmolina,Li,Mei,1961-04-25,GY466738
EMP008443,Female,crystalmartin,Lei,Li,1971-06-27,GY211939
EMP008456,Female,megan66,Chun Mei,Li,1975-11-26,GY298189
EMP008458,Male,hallrandy,Yang,Liu,1995-10-21,GY163937
EMP008464,Male,angela04,Li Juan,Jiao,1993-06-07,GY624628
EMP008471,Female,andrea13,Huan,Li,1997-04-12,GY118765
EMP008477,Male,timothypayne,Li Juan,Song,1971-04-09,GY716209
EMP008489,Male,lauren25,Xu,Jiang,1962-11-16,GY396267
EMP008492,Male,andrewcline,Ying,Tong,1976-12-24,GY667912
EMP008494,Male,dustinfrench,Shuai,Lv,1969-02-26,GY450092
EMP008498,Male,theodore77,Xiu Lan,Gao,1968-06-25,GY834090
EMP008501,Male,ashleywise,Shu Ying,Fan,1996-04-07,GY439934
EMP008507,Female,reyesbenjamin,Xin,Yan,2001-07-07,GY729889
EMP008514,Female,rodneymartinez,Xiu Rong,Liu,1963-11-10,GY460938
EMP008524,Male,mitchelljason,Yu,Tang,2006-08-02,GY557894
EMP008525,Female,richardporter,Yang,Wang,1995-01-05,GY452640
EMP008527,Female,alexanderwalters,Dong Mei,Zhang,1990-10-21,GY948649
EMP008544,Male,michelle82,Lei,Gu,1979-01-22,GY293350
EMP008554,Male,jameslisa,Kai,Luo,2006-09-06,GY465683
EMP008562,Male,fowlerjessica,Xue,Liu,1990-07-22,GY174807
EMP008563,Male,rgutierrez,Yang,Su,1967-04-21,GY309093
EMP008572,Female,francisco17,Ping,Wang,1999-12-21,GY292189
EMP008602,Male,richsusan,Gui Ying,Zhang,2001-06-26,GY971559
EMP008624,Male,marccastillo,Dan Dan,Huang,1961-05-09,GY648349
EMP008639,Male,thomasellis,Yu Zhen,Wang,2003-07-23,GY492837
EMP008643,Male,craigdavis,Xiu Yun,Gao,1966-10-15,GY543586
EMP008664,Male,scastillo,Yan,Zhang,1970-05-10,GY669274
EMP008672,Female,christianturner,Feng,Yang,1988-04-01,GY918425
EMP008686,Male,chelsea93,Rui,Bai,1978-10-01,GY135604
EMP008692,Male,wwarren,Shu Lan,Wang,1988-10-28,GY789543
EMP008697,Male,erica65,Ming,Luo,1988-12-15,GY962403
EMP008698,Female,jeffery44,Dong,Li,2005-09-07,GY554614
EMP008701,Male,berrydaniel,Zhi Qiang,Chen,1964-08-01,GY588562
EMP008715,Female,dylan82,Rong,Yan,1994-11-15,GY669274
EMP008721,Female,jeffreymontoya,Dong,Jiang,1983-06-01,GY036284
EMP008753,Male,jeffreyhughes,Ting,Shen,1992-12-30,GY496637
EMP008769,Female,tammyrivera,Yang,Zhu,1982-11-07,GY120093
EMP008777,Male,davidhernandez,Bin,Li,1975-12-06,GY834090
EMP008790,Male,erindiaz,Feng Ying,Cao,1971-06-14,GY301842
EMP008799,Male,toddhoward,Shu Ying,Wang,1961-08-24,GY450083
EMP008800,Female,jcannon,Feng,Pan,1969-04-04,GY897675
EMP008811,Male,christinabanks,Yu Hua,Qiu,1979-12-20,GY860050
EMP008815,Male,jenkinslori,Kun,Shen,1966-01-21,GY269076
EMP008817,Female,sullivankathy,Cheng,Wang,1963-10-13,GY494554
EMP008843,Male,briannamccarthy,Ping,Fan,1989-10-17,GY510083
EMP008845,Male,susandorsey,Bin,Liang,2003-06-09,GY725291
EMP008848,Male,morrisgary,Yu Zhen,Ren,1980-01-20,GY437846
EMP008856,Female,frankmorris,Jie,Zhang,1967-01-15,GY281197
EMP008862,Male,jacksonrichard,Lin,Wang,2006-07-07,GY918423
EMP008869,Male,luceroallison,Hua,Wu,1995-01-17,GY874746
EMP008870,Female,reginald42,Bing,Ou,1969-06-27,GY218116
EMP008881,Male,madison48,Jian Ping,Fang,1981-11-11,GY694862
EMP008904,Male,simschris,Cheng,Luo,1978-02-09,GY135604
EMP008970,Female,smithvictoria,Chen,Xu,1971-09-23,GY267057
EMP008973,Male,shermanbrian,Gui Fang,Zhang,1977-06-10,GY057253
EMP008976,Female,michaelfuentes,Xiu Zhen,He,2006-12-22,GY437846
EMP008989,Female,shannon48,Nan,Jiang,1968-07-25,GY079008
EMP009009,Male,claycynthia,Jian Ping,Liu,2003-12-29,GY725291
EMP009015,Male,robertowood,Long,Hu,1979-12-19,GY641784
EMP009017,Female,friedmandeborah,Rong,Liao,1976-03-24,GY307656
EMP009019,Female,garcialeslie,Gui Zhi,Wang,1995-08-29,GY004398
EMP009021,Male,christensendominique,Ying,Li,1974-08-03,GY385938
EMP009022,Male,zoewilcox,Xiu Rong,Wang,1991-04-11,GY276495
EMP009023,Male,moorekayla,Li Hua,Lu,2003-10-17,GY923728
EMP009028,Female,douglasheather,Min,Zhao,1976-12-20,GY292672
EMP009057,Female,brandychurch,Wei,Ma,1987-07-19,GY406156
EMP009064,Female,elliottluis,Hao,Yan,1993-01-01,GY441489
EMP009074,Female,williamlloyd,Hao,Zhang,1972-11-07,GY798654
EMP009084,Male,mitchell29,Jian Guo,Lu,1992-04-04,GY900879
EMP009085,Female,turnersarah,Jing,Wang,1994-06-11,GY396267
EMP009096,Male,donald90,Shuai,Gu,1967-03-17,GY301203
EMP009115,Female,shannon12,Jie,Zhuang,1984-09-21,GY010216
EMP009120,Male,johnny18,Yu Ying,Zhang,1977-02-10,GY818650
EMP009129,Female,masseyvictor,Xiu Ying,Shi,1969-05-16,GY113801
EMP009144,Male,victorsmith,Rui,Su,1978-06-19,GY173787
EMP009145,Female,scottacosta,Rong,Tian,1984-05-06,GY725781
EMP009146,Male,amyarmstrong,Long,Li,1987-10-01,GY780316
EMP009166,Female,odean,Hui,Zhang,1991-01-31,GY873589
EMP009180,Male,pgardner,Qian,Cui,2006-12-17,GY803376
EMP009185,Male,alvarezjeremy,Dong Mei,Chen,1971-05-29,GY558846
EMP009196,Male,ruizmatthew,Xin,Jiang,1998-02-14,GY272933
EMP009199,Male,sonia02,Xiu Zhen,Liang,2002-03-07,GY156218
EMP009200,Male,boydbrian,Ting,Chen,1961-10-16,GY121651
EMP009215,Male,robertskathleen,Yu,Wu,1996-06-02,GY701267
EMP009219,Male,judydavis,Dong Mei,Zhang,1984-09-13,GY192353
EMP009226,Female,brownluke,Hua,Li,1982-05-24,GY583406
EMP009239,Female,mfitzgerald,Yang,Bian,1971-03-05,GY351669
EMP009240,Male,ricardokeller,Gui Ying,Hu,1963-12-18,GY464463
EMP009248,Male,linrachel,Hui,Liu,1979-05-11,GY558846
EMP009254,Male,burnsalyssa,Gui Rong,Deng,2004-01-18,GY335761
EMP009259,Male,haley44,Ying,Zhong,1962-03-12,GY576374
EMP009260,Female,moniquewalker,Ting Ting,Han,2002-02-03,GY093455
EMP009300,Male,gutierrezcole,Lin,Yang,1989-12-31,GY894722
EMP009323,Female,omercado,Ping,Lin,1998-10-09,GY780481
EMP009328,Male,sotoadam,Nan,Yang,1963-06-23,GY291195
EMP009350,Female,mooregeorge,Ting,Wu,1990-03-08,GY725781
EMP009353,Female,pboyle,Bo,Li,2006-08-15,GY186322
EMP009356,Male,samanthamarshall,Peng,Li,1968-07-06,GY366985
EMP009364,Female,carla85,Dong,Huang,1965-10-14,GY026067
EMP009368,Male,rosariojavier,Ling,Wang,1982-10-17,GY789543
EMP009369,Female,rachellindsey,Chao,Wang,1986-04-12,GY677957
EMP009372,Female,pearsongeorge,Xia,You,1973-08-09,GY234853
EMP009377,Male,nicole06,Liang,Huang,1982-10-25,GY852665
EMP009383,Male,allison23,Huan,Xie,1985-10-01,GY093455
EMP009393,Male,ryanshaw,Qian,Tian,1995-10-14,GY574556
EMP009409,Female,aliciagardner,Feng Ying,Bai,1977-01-27,GY789543
EMP009412,Male,mendozacynthia,Kun,Hu,1982-12-26,GY723266
EMP009424,Male,keithgarcia,Yan,Cheng,1994-05-13,GY963870
EMP009443,Female,dan59,Na,Zou,1993-01-21,GY984970
EMP009451,Male,masonmegan,Shuai,Tan,1969-08-08,GY244457
EMP009496,Female,edwardsallen,Gang,Tian,1999-09-02,GY708760
EMP009516,Male,tylersarah,Yang,Huang,1980-07-09,GY531002
EMP009538,Female,jennifer91,Feng,Wu,2005-02-19,GY402518
EMP009539,Male,cortezjulie,Qiang,Gao,1965-07-25,GY441489
EMP009546,Male,keithrichards,Yang,Peng,1989-04-15,GY173787
EMP009611,Female,lewisamanda,Dan,Liu,1968-09-28,GY254756
EMP009625,Male,laurahardy,Xue Mei,Li,1990-11-16,GY848881
EMP009628,Male,lucas63,Kai,Liu,1997-04-25,GY481290
EMP009637,Male,amypatrick,Chun Mei,He,2002-09-24,GY021495
EMP009651,Male,gonzalezalice,Chao,Cai,1972-09-08,GY918425
EMP009653,Male,russellbriggs,Gui Fang,Zhao,1968-05-29,GY072878
EMP009657,Female,suzanne75,Yu Zhen,Zhang,2006-10-28,GY363976
EMP009660,Male,middletonmonica,Ling,Lv,1977-02-10,GY583406
EMP009665,Male,zdeleon,Jian Ping,Ruan,1998-04-07,GY206759
EMP009673,Male,felicia55,Feng,Hu,1987-10-27,GY935813
EMP009691,Female,ericfarrell,Xiao Hong,Liu,1996-12-24,GY113801
EMP009692,Male,bradcaldwell,Jian Guo,Zhang,2001-04-18,GY096774
EMP009710,Female,laurapham,Hui,Wang,1979-02-06,GY336969
EMP009715,Female,matthewmurphy,Jie,Tao,1967-12-29,GY022182
EMP009718,Female,toni64,Xue,Ren,1969-10-11,GY634936
EMP009728,Male,tammycook,Hua,Xu,2005-12-29,GY437846
EMP009729,Male,paulaporter,Li,Wang,2007-04-04,GY869373
EMP009731,Male,wagnerashley,Feng Lan,Zhang,1982-12-01,GY900879
EMP009755,Male,terryanderson,Xin,Lv,1987-04-16,GY179736
EMP009756,Male,tstevenson,Hui,Liao,1963-12-18,GY701267
EMP009763,Female,ivanlarsen,Jun,Chen,1973-07-16,GY541992
EMP009783,Male,frenchjacqueline,Jun,Li,2006-09-09,GY185946
EMP009784,Male,anthonyalvarez,Feng Lan,Fang,1999-11-29,GY110247
EMP009805,Male,pricemeghan,Bo,Wen,1996-02-02,GY379382
EMP009819,Male,jeffreyhamilton,Bo,Liu,1974-03-20,GY836347
EMP009820,Female,acompton,Long,Liu,1971-10-05,GY594757
EMP009841,Male,kimsmith,Gui Lan,Liu,1997-01-26,GY425110
EMP009865,Male,douglasberry,Fang,He,1970-05-07,GY494479
EMP009870,Female,randall46,Gang,Li,1977-03-21,GY464463
EMP009883,Female,collierelizabeth,Bing,Cheng,2006-08-15,GY819531
EMP009889,Female,xle,Ling,Wang,1990-05-20,GY459230
EMP009905,Male,barbarafitzpatrick,Feng Lan,Wu,1964-04-17,GY789543
EMP009917,Female,elizabethbush,Xiu Fang,Zhu,1976-09-04,GY384578
EMP009930,Female,jessenelson,Jun,Liu,1996-10-06,GY968909
EMP009947,Male,perezanthony,Lu,Wang,1968-07-19,GY609396
EMP009952,Male,hollowaycraig,Feng Ying,Shen,1960-08-07,GY372028
EMP009959,Male,hunterdennis,Gui Lan,Jian,1991-08-04,GY291195
EMP009971,Female,angela75,Qin,Bian,1983-12-27,GY962403
EMP009972,Male,carrie82,Yan,Hou,1986-12-08,GY749020
EMP010006,Male,lynchregina,Xin,Zhang,2003-01-12,GY452640
EMP010007,Female,johnhamilton,Yu Hua,Bai,1998-08-16,GY251066
EMP010011,Male,noah07,Yang,Mao,1988-03-16,GY267057
EMP010014,Female,ernest99,Xiu Hua,Gai,1998-10-18,GY075553
EMP010018,Female,amandacurry,Bo,Wang,1998-03-22,GY669274
EMP010027,Female,blakejackson,Xiu Rong,Zhong,1969-10-07,GY199252
EMP010054,Male,melinda74,Feng,Liu,1994-05-19,GY271083
EMP010063,Male,saunderssara,Qian,Shao,1979-11-07,GY698390
EMP010065,Female,teresa22,Gui Zhi,Chen,1970-01-12,GY585055
EMP010070,Female,russelltate,Qian,Wang,1962-04-25,GY135043
EMP010112,Female,allisonheather,Hao,Yin,1982-12-22,GY803376
EMP010121,Male,bmarshall,Jian Ping,Zhao,1965-02-13,GY054353
EMP010129,Male,ernest57,Lei,Pan,1969-12-03,GY126766
EMP010133,Male,tinaschmidt,Gui Lan,Luo,1999-08-13,GY710078
EMP010141,Female,valerie93,Yong,Lin,1972-09-27,GY710844
EMP010155,Female,fwagner,Yu,Lv,1962-04-26,GY594757
EMP010171,Female,boyleanthony,Ning,Huang,1985-11-02,GY698479
EMP010179,Male,brandon40,Hua,Dai,1998-04-06,GY067302
EMP010180,Male,krauselisa,Dan Dan,Meng,1986-04-08,GY736462
EMP010181,Female,mcneilpaul,Hong Mei,Hu,1978-01-08,GY534402
EMP010198,Female,fletcheredward,Nan,Wei,1984-02-05,GY178554
EMP010219,Male,wukristina,Yang,Luo,1966-12-21,GY022182
EMP010227,Female,bryanbrittany,Xiu Hua,Wang,1972-11-06,GY130338
EMP010267,Male,amandaedwards,Yu Hua,Tian,1989-12-24,GY813504
EMP010292,Male,jesse92,Yu Lan,Yang,1973-07-28,GY088504
EMP010311,Female,donalddavis,Li Juan,Meng,1977-04-30,GY010216
EMP010323,Female,alicia78,Lu,Xu,1994-02-07,GY634936
EMP010347,Female,awilliamson,Ting,Wei,1960-08-28,GY593541
